item_id,condition,n_options,gold,order,model_prompt,Subject,Level,Country,Question,Context,Option 1,Option 2,Option 3,Option 4,Option 5,f16_pred,f16_confidence,f16_margin,f16_entropy,f16_token_length,f16_p1,f16_p2,f16_p3,f16_p4,f16_p5,q4km_pred,q4km_confidence,q4km_margin,q4km_entropy,q4km_token_length,q4km_p1,q4km_p2,q4km_p3,q4km_p4,q4km_p5,f16_correct,q4km_correct,q4km_correct_to_wrong,q4km_wrong_to_correct
ammlu_9161,permuted,4,0,"[0, 3, 2, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يسهم ارتفاع درجة حرارة الأرض في زيادة المتوسط السنوي لتساقط الأمطار في العروض الوسطى، مما يؤدي
إلى زيادة تدفق المياه في الأودية واألنهار وحدوث الفيضانات في مناطق عديدة، خاصة في:

الخيارات:
1) جنوب شرق آسيا
2) جنوب شرق أفريقيا
3) جنوب شرق أوروبا
4) جنوب شرق استراليا

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Geography,High,Jordan,"يسهم ارتفاع درجة حرارة الأرض في زيادة المتوسط السنوي لتساقط الأمطار في العروض الوسطى، مما يؤدي
إلى زيادة تدفق المياه في الأودية واألنهار وحدوث الفيضانات في مناطق عديدة، خاصة في:",,جنوب شرق آسيا,جنوب شرق استراليا,جنوب شرق أوروبا,جنوب شرق أفريقيا,,0,0.7678106605594961,0.5722047470803381,0.4751490272411871,159,0.7678106605594961,0.005593436072932818,0.030989989888413217,0.19560591347915798,0.0,3,0.8325388200419014,0.6899331621338116,0.3865109227157793,159,0.1426056579080898,0.005925983366147252,0.0189295386838616,0.8325388200419014,0.0,True,False,True,False
ammlu_1245,permuted,4,3,"[0, 2, 3, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الحد الاقصى لسرعة سیارات الركوب المتوسطة على الطرق الفرعیة والتي یقع علیھا مدارس ھو :

الخيارات:
1) 30 كم/ساعة.
2) 50 كم/ساعة.
3) 60 كم/ساعة.
4) 40 كم/ساعة.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Driving Test,,Jordan,الحد الاقصى لسرعة سیارات الركوب المتوسطة على الطرق الفرعیة والتي یقع علیھا مدارس ھو :,,30 كم/ساعة.,40 كم/ساعة.,50 كم/ساعة.,60 كم/ساعة.,,3,0.4043997153776901,0.09487930922596027,0.8199840754224571,134,0.3095204061517298,0.011937917583863138,0.274141960886717,0.4043997153776901,0.0,2,0.5264509646380134,0.0843557986696723,0.5931055704598361,134,0.025815417289940173,0.005638452103705292,0.5264509646380134,0.44209516596834114,0.0,True,False,True,False
ammlu_2657,permuted,3,0,"[1, 2, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
وحدة عملة الدينار هي

الخيارات:
1) بيزنطية
2) رومانية
3) فارسية

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",History,Middle,Palestine,وحدة عملة الدينار هي,,فارسية ,بيزنطية ,رومانية ,,,0,0.8995597522725405,0.8048388554675678,0.3167564604747325,79,0.8995597522725405,0.005719350922486974,0.09472089680497264,0.0,0.0,2,0.8444974239062374,0.7037306739225075,0.43771035301787525,79,0.14076674998372982,0.014735826110032746,0.8444974239062374,0.0,0.0,True,False,True,False
ammlu_3798,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
العلم الذي سماه العرب(علم الحجر) هو علم ….؟

الخيارات:
1) الكيمياء
2) الفيزياء
3) الصيدلة
4) الطب

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",General Knowledge,,,العلم الذي سماه العرب(علم الحجر) هو علم ….؟,,الكيمياء,الفيزياء,الصيدلة,الطب,,0,0.8210428589425159,0.7268491737218207,0.4689561226073697,91,0.8210428589425159,0.032668904739922996,0.09419368522069524,0.05209455109686601,0.0,3,0.5579310358698921,0.16559908773570764,0.6199625909989939,91,0.3923319481341845,0.04411811210191928,0.0056189038940041135,0.5579310358698921,0.0,True,False,True,False
ammlu_6155,original,2,0,"[0, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يظهر في خريطة فلسطين ثلاث جهات أصلية

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Social Science,Primary,Palestine,يظهر في خريطة فلسطين ثلاث جهات أصلية,,صح,خطأ,,,,0,0.6345716281124918,0.2691432562249835,0.9470970878887844,77,0.6345716281124918,0.3654283718875083,0.0,0.0,0.0,1,0.6309048031185656,0.2618096062371312,0.9499748265298334,77,0.3690951968814344,0.6309048031185656,0.0,0.0,0.0,True,False,True,False
ammlu_13490,permuted,3,0,"[2, 1, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الحيوان الذي جاء مع جيش أبرهة

الخيارات:
1) الفيل
2) الاسد
3) الخيل

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,Primary,Palestine,الحيوان الذي جاء مع جيش أبرهة,,الخيل,الاسد,الفيل,,,0,0.8102446380393122,0.6313999538853522,0.4802601315647819,77,0.8102446380393122,0.010910677806727753,0.17884468415396002,0.0,0.0,2,0.5823043115841485,0.21645555847619347,0.7611427957626845,77,0.36584875310795506,0.051846935307896386,0.5823043115841485,0.0,0.0,True,False,True,False
ammlu_10519,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
التكاثر اللاجنسى يتم بواسطة

الخيارات:
1) كائن حى واحد
2) فرديين أبويين
3) إنقسام ميوزى
4) ظاهرة العبور

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Biology,High,Egypt,التكاثر اللاجنسى يتم بواسطة,,كائن حى واحد,فرديين أبويين,إنقسام ميوزى,ظاهرة العبور,,0,0.6762228945497454,0.42638450131316025,0.6165484732780597,98,0.6762228945497454,0.034397905581561916,0.039540806632107656,0.24983839323658513,0.0,1,0.6711235805939745,0.5124796859661943,0.6626570085502477,98,0.152210577332335,0.6711235805939745,0.018021947445910205,0.1586438946277802,0.0,True,False,True,False
ammlu_863,permuted,2,1,"[1, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
لا يجوز التخطي على خطوط السكك الحديدية والتقطعات والكباري والأنفاق.

الخيارات:
1) العبارة خاطئة
2) العبارة صحيحة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Driving Test,,Egypt,لا يجوز التخطي على خطوط السكك الحديدية والتقطعات والكباري والأنفاق.,,العبارة صحيحة,العبارة خاطئة,,,,1,0.7223958400052938,0.4447916800105876,0.8521657361197508,92,0.27760415999470617,0.7223958400052938,0.0,0.0,0.0,0,0.8095881335279941,0.6191762670559882,0.7023322579639764,92,0.8095881335279941,0.19041186647200586,0.0,0.0,0.0,True,False,True,False
ammlu_12298,permuted,4,0,"[2, 0, 3, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اختر حرف الجر المناسب لوضعه بدلاً من [فراغ] في الجملة التالية:
أنا [فراغ] باكستان.

الخيارات:
1) من
2) ب
3) في
4) إلى

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Arabic Language (Grammar),,,"اختر حرف الجر المناسب لوضعه بدلاً من [فراغ] في الجملة التالية:
أنا [فراغ] باكستان.",,ب,إلى,من,في,,0,0.4581049637069462,0.10028296474382303,0.7638301715091533,102,0.4581049637069462,0.0047336894967374005,0.35782199896312317,0.17933934783319327,0.0,3,0.45615857243479335,0.023143825371709947,0.724798250131183,102,0.4330147470630834,0.01322487503876691,0.09760180546335628,0.45615857243479335,0.0,True,False,True,False
ammlu_5229,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تُعد وسيلة الاتصال والتفاهم بين أبناء الأمة العربية الإسلامية :-

الخيارات:
1) الدين الإسلامي
2) التاريخ المشترك
3) اللغة العربية
4) البيئة الاجتماعية

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Social Science,Middle,,تُعد وسيلة الاتصال والتفاهم بين أبناء الأمة العربية الإسلامية :-,,الدين الإسلامي,التاريخ المشترك,اللغة العربية,البيئة الاجتماعية,,0,0.6608094684010345,0.49153340576352195,0.6740961332080515,94,0.6608094684010345,0.018696445202834734,0.16927606263751255,0.15121802375861815,0.0,3,0.48985853211652,0.1282417664305704,0.7609499570283579,94,0.3616167656859496,0.017701842278609208,0.13082285991892115,0.48985853211652,0.0,True,False,True,False
ammlu_2628,permuted,3,0,"[2, 1, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
قرار الأمم المتحدة الذي اعتبر الإجراءات الصهيونية في القدس باطلة

الخيارات:
1) 252
2) 141
3) 142

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",History,Middle,Palestine, قرار الأمم المتحدة الذي اعتبر الإجراءات الصهيونية في القدس باطلة,,142,141,252,,,0,0.4740397615692061,0.016186452014345487,0.814220708197358,92,0.4740397615692061,0.06810692887593349,0.4578533095548606,0.0,0.0,2,0.7506201908250235,0.6229790462340331,0.6685159359104174,92,0.12173866458398615,0.12764114459099038,0.7506201908250235,0.0,0.0,True,False,True,False
ammlu_12377,permuted,5,0,"[0, 2, 3, 4, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اختر الضمير المناسب الملائم الذي يكمل الجملة التالية
ماذا يُريدُ؟ [فراغ]

الخيارات:
1) هو
2) هما
3) أنتم
4) أنا
5) هن

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Arabic Language (Grammar),,,"اختر الضمير المناسب الملائم الذي يكمل الجملة التالية
ماذا يُريدُ؟ [فراغ]",,هو,هن,هما,أنتم,أنا,0,0.6419102108420364,0.4607091305087321,0.5927021135305659,101,0.6419102108420364,0.007447772567067486,0.0050005508446698856,0.16444038541292189,0.1812010803333043,3,0.9237446226196918,0.879383735893334,0.2165605849949391,101,0.044360886726357865,0.010762992664878606,0.002077102618093597,0.9237446226196918,0.019054395370978187,True,False,True,False
ammlu_3688,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من القائل:لعمرك بالموت عار على الفتى *** إذا لم تصبه في الحياة المعابر؟

الخيارات:
1) ليلى الأخليلية
2) رابعة العدوية
3) عائشة هانم التيمورية
4) ملك حفني ناصف

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",General Knowledge,,,من القائل:لعمرك بالموت عار على الفتى *** إذا لم تصبه في الحياة المعابر؟,,ليلى الأخليلية,رابعة العدوية,عائشة هانم التيمورية,ملك حفني ناصف,,0,0.5080205116065618,0.08331296497457014,0.6597200359362221,116,0.5080205116065618,0.008359554404031272,0.05891238735741536,0.4247075466319917,0.0,3,0.8908774783048831,0.8247557777042887,0.30815520275886543,116,0.06612170060059445,0.0024317518827220424,0.040569069211800535,0.8908774783048831,0.0,True,False,True,False
ammlu_2876,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اتحاد عربي من اهدافه تنمية البلدين وتطويرهما بالمشاريع الاقتصادية المشتركة بطريقة تكاملية تسهم في دفع المسيرة التنموية في كلا البلدين هو :

الخيارات:
1) العربي الهاشمي
2) مجلس التعاون العربي
3) المملكة العربية المتحدة
4) الاتحاد المغاربي

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",History,High,Jordan,اتحاد عربي من اهدافه تنمية البلدين وتطويرهما بالمشاريع الاقتصادية المشتركة بطريقة تكاملية تسهم في دفع المسيرة التنموية في كلا البلدين هو :,,العربي الهاشمي,مجلس التعاون العربي,المملكة العربية المتحدة,الاتحاد المغاربي,,0,0.5557912430150503,0.334053547233032,0.8265339361318648,120,0.5557912430150503,0.13004567598822533,0.22173769578201835,0.09242538521470604,0.0,3,0.4235142620614032,0.1337248447654089,0.863552902462447,120,0.2897894172959943,0.24652862317347898,0.04016769746912357,0.4235142620614032,0.0,True,False,True,False
ammlu_14448,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من الصناعات التي تطورت في الآردن الصناعات الكيماوية مثل :

الخيارات:
1) الأدوية
2) الإلكترونيات
3) الزجاج
4) الحياكة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Civics,Middle,Jordan,من الصناعات التي تطورت في الآردن الصناعات الكيماوية مثل :,,الأدوية,الإلكترونيات,الزجاج,الحياكة,,0,0.8686645483741492,0.772310065621271,0.3490514259993897,96,0.8686645483741492,0.008033258648714585,0.09635448275287814,0.02694771022425796,0.0,3,0.5703863214001729,0.239643062334647,0.7001646238840382,96,0.3307432590655259,0.02478885897051378,0.07408156056378735,0.5703863214001729,0.0,True,False,True,False
ammlu_10781,original,3,0,"[0, 1, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تشبه في عملها وظيفه الكبد

الخيارات:
1) البروتينات المضاده للكائنات الدقيقه
2) المواد الكيميائيه المضاده للكائنات الدقيقه
3) ا  و  ب معا

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Biology,High,Egypt,تشبه في عملها وظيفه الكبد,,البروتينات المضاده للكائنات الدقيقه,المواد الكيميائيه المضاده للكائنات الدقيقه,ا  و  ب معا,,,0,0.8049177744353165,0.6365543507819285,0.520134912762187,110,0.8049177744353165,0.026718801911295324,0.16836342365338805,0.0,0.0,2,0.43635373160033764,0.03893090361586371,0.9346953623335367,110,0.3974228279844739,0.16622344041518838,0.43635373160033764,0.0,0.0,True,False,True,False
ammlu_6673,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
قال الشاعر:

رفقًا بجفنٍ كلما أبكَيتِهِ * سال العَقيقُ به وقام الماءُ

ميز -مما يلي- سبب نصب كلمة «رفقا».

الخيارات:
1) مفعول مطلق لفعل محذوف.
2) مفعول به منصوب على الإغراء.
3) نائب مفعول مطلق.
4) حال مقدم.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Arabic Language,High,Egypt,"
قال الشاعر:

رفقًا بجفنٍ كلما أبكَيتِهِ * سال العَقيقُ به وقام الماءُ

ميز -مما يلي- سبب نصب كلمة «رفقا».",,مفعول مطلق لفعل محذوف.,مفعول به منصوب على الإغراء.,نائب مفعول مطلق.,حال مقدم.,,0,0.740961801484461,0.5953696792381267,0.5867195937540336,148,0.740961801484461,0.08511091077343105,0.1455921222463344,0.028335165495773678,0.0,1,0.41484656154750194,0.059108209549528445,0.8806257741510319,148,0.3557383519979735,0.41484656154750194,0.08342537320097097,0.1459897132535537,0.0,True,False,True,False
ammlu_1644,permuted,4,0,"[0, 1, 3, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
مركبة النقل أو الرفع او الجر الية مجهزة بمعدات ثابتة وبصورة دائمة و لا يمكن استعمالها الا في الاغراض المصممة لها تسمى :

الخيارات:
1) سيارة الشحن.
2) الحافلة
3) مركبة ذات الاستعمال الخاص.
4) سيارة النقل المشترك.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Driving Test,,Jordan,مركبة النقل أو الرفع او الجر الية مجهزة بمعدات ثابتة وبصورة دائمة و لا يمكن استعمالها الا في الاغراض المصممة لها تسمى :,,سيارة الشحن.,الحافلة,سيارة النقل المشترك.,مركبة ذات الاستعمال الخاص.,,0,0.5341890255472834,0.19632719042863267,0.7092978096976364,127,0.5341890255472834,0.004252460700008201,0.12369667863405759,0.33786183511865076,0.0,3,0.9277331844900641,0.8847704289028133,0.22581670458516664,127,0.04296275558725081,0.001131674919074054,0.028172385003610995,0.9277331844900641,0.0,True,False,True,False
ammlu_13493,original,2,0,"[0, 1]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
كل المخلوقات تحتاج عناية الله

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,Primary,Palestine,كل المخلوقات تحتاج عناية الله,,صح,خطأ,,,,0,0.5209366374167406,0.04187327483348108,0.9987348402047715,71,0.5209366374167406,0.4790633625832595,0.0,0.0,0.0,1,0.7935268981975238,0.5870537963950475,0.7346868931155404,71,0.20647310180247622,0.7935268981975238,0.0,0.0,0.0,True,False,True,False
ammlu_9788,permuted,4,0,"[0, 1, 3, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
العالم الذي حدد التركيب الأساسي للنيوكليوتيدات

الخيارات:
1) ليفين
2) ايفيري
3) هيرشي
4) مندل

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Biology,High,Palestine, العالم الذي حدد التركيب الأساسي للنيوكليوتيدات,,ليفين,ايفيري,مندل,هيرشي,,0,0.49157141627717615,0.011098651138532145,0.5894821619716257,91,0.49157141627717615,0.007179582176229993,0.020776236407949854,0.480472765138644,0.0,3,0.7207707800502483,0.46853942908891505,0.5044477013258276,91,0.25223135096133326,0.01565945121576214,0.011338417772656265,0.7207707800502483,0.0,True,False,True,False
ammlu_6137,permuted,3,0,"[1, 2, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
-الشهر الثاني في السنة القمرية

الخيارات:
1) صفر
2) شوال
3) محرم

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Social Science,Primary,Palestine,-الشهر الثاني في السنة القمرية,,محرم,صفر,شوال,,,0,0.6513597316063595,0.4610047089151914,0.8071844937253251,76,0.6513597316063595,0.15828524570247243,0.19035502269116808,0.0,0.0,2,0.5575607493821144,0.2725904341522462,0.8870707390982305,76,0.15746893538801743,0.2849703152298682,0.5575607493821144,0.0,0.0,True,False,True,False
ammlu_3372,original,3,0,"[0, 1, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
المصدر الرئيسى لدراسة الحضارات

الخيارات:
1) الأثار
2) الأوستراكا
3) صلابة الملك نعرمر

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",History,High,Egypt,المصدر الرئيسى لدراسة الحضارات,,الأثار,الأوستراكا,صلابة الملك نعرمر,,,0,0.7624308182673537,0.5541460420599542,0.5797916475211543,83,0.7624308182673537,0.029284405525246814,0.2082847762073995,0.0,0.0,2,0.6678305950823922,0.4314161927002743,0.7602356577796722,83,0.2364144023821179,0.0957550025354899,0.6678305950823922,0.0,0.0,True,False,True,False
ammlu_14162,permuted,3,0,"[1, 2, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
شهد سيدنا معاوية اليرموك، وفتح الشام، وفتح بيت المقدس، وكان قائد فتح شمال فلسطين في عهد

الخيارات:
1) عمر بن الخطاب
2) عثمان بن عفان
3) أبو بكر الصديق

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,High,Jordan,شهد سيدنا معاوية اليرموك، وفتح الشام، وفتح بيت المقدس، وكان قائد فتح شمال فلسطين في عهد,,أبو بكر الصديق,عمر بن الخطاب,عثمان بن عفان,,,0,0.499911529828539,0.03858635868152688,0.7550412152227117,112,0.499911529828539,0.038763299024449034,0.4613251711470121,0.0,0.0,2,0.4597230103619792,0.1106719302164581,0.9475583225409951,112,0.1912259094924996,0.3490510801455211,0.4597230103619792,0.0,0.0,True,False,True,False
ammlu_533,permuted,4,0,"[1, 3, 2, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
في أي سنة حج النبي صلى الله عليه وسلم حجة الوداع؟

الخيارات:
1) في السنة العاشرة
2) في السنة التاسعة
3) في السنة السادسة
4) في السنة الخامسة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Islamic Studies,,,في أي سنة حج النبي صلى الله عليه وسلم حجة الوداع؟,,في السنة الخامسة,في السنة العاشرة,في السنة السادسة,في السنة التاسعة,,0,0.5076162545339168,0.06032353662986184,0.6280985166046189,99,0.5076162545339168,0.0128481849076061,0.03224284265442235,0.44729271790405495,0.0,3,0.4637889630330904,0.050234033756547,0.7655987368257072,99,0.4135549292765434,0.0737826198668849,0.04887348782348116,0.4637889630330904,0.0,True,False,True,False
ammlu_2539,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
بنيت الأهرامات في مصر القديمة حتى تكون:

الخيارات:
1) قبور للفراعنة
2) سكنا للجيش
3) مخازن لحفظ الأموال
4) قصورا للفراعنة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",History,Middle,Jordan,بنيت الأهرامات في مصر القديمة حتى تكون: ,,قبور للفراعنة ,سكنا للجيش ,مخازن لحفظ الأموال ,قصورا للفراعنة ,,0,0.819192660788652,0.6503692217885205,0.377871232492064,105,0.819192660788652,0.0033756749211357865,0.00860822529008088,0.1688234390001315,0.0,3,0.40663811499819724,0.06693109179236412,0.7971818718320889,105,0.3397070232058331,0.0049766921812281545,0.24867816961474148,0.40663811499819724,0.0,True,False,True,False
ammlu_11859,original,4,0,"[0, 1, 2, 3]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تَواضَعْ تَكُن كالنَّجْمِ لاحَ لِناظِرٍ ـــــــــــــــــــــــــــ على صفحات الماء وهو رفيع ولا تَكُ كالدُّخان يَعلو بِنَفْسِهِ ـــــــــــــــــــــــــــــــــ إلى طبقات الجَوِّ وَهُوَ وضِيع

اقرأ النص الشعري التالي ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 جمع كلمة (الدُّخان) [فراغ].

الخيارات:
1) الأدخنة
2) المدخن
3) المدخنة
4) المداخن

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Arabic Language (General),,,"اقرأ النص الشعري التالي ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 جمع كلمة (الدُّخان) [فراغ].",تَواضَعْ تَكُن كالنَّجْمِ لاحَ لِناظِرٍ ـــــــــــــــــــــــــــ على صفحات الماء وهو رفيع ولا تَكُ كالدُّخان يَعلو بِنَفْسِهِ ـــــــــــــــــــــــــــــــــ إلى طبقات الجَوِّ وَهُوَ وضِيع,الأدخنة,المدخن,المدخنة,المداخن,,0,0.4393163984931562,0.16031001408558293,0.8243777565767587,225,0.4393163984931562,0.018568708281928623,0.27900638440757325,0.2631085088173419,0.0,3,0.8331596996906994,0.7294537495154362,0.424649334754551,225,0.053373576115957375,0.00976077401808008,0.10370595017526321,0.8331596996906994,0.0,True,False,True,False
ammlu_758,permuted,4,0,"[1, 2, 3, 0]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
لأفضل توفير لاستهلاك الوقود/ عليك الحفاظ على سرعة المحرك تحت...؟

الخيارات:
1) 3000 دورة في الدقيقة
2) 2000 دورة في الدقيقة
3) 4000 دورة في الدقيقة
4) 5000 دورة في الدقيقة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Driving Test,,UAE,لأفضل توفير لاستهلاك الوقود/ عليك الحفاظ على سرعة المحرك تحت...؟,,5000 دورة في الدقيقة,3000 دورة في الدقيقة,2000 دورة في الدقيقة,4000 دورة في الدقيقة,,0,0.6552529575095086,0.35426934791315345,0.5735684672243163,129,0.6552529575095086,0.00735262817586846,0.03641080471826768,0.3009836095963552,0.0,2,0.44374797367545066,0.10411628736598266,0.824118699891002,129,0.18839819558947757,0.028222144425603803,0.44374797367545066,0.339631686309468,0.0,True,False,True,False
ammlu_9041,permuted,4,0,"[0, 1, 3, 2]","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
عنصر من عناصر المناخ له أهمية كبيرة في الأرصاد الجوية لأنه يوفر معلومات عن الهواء الموجود في
الأعلى :

الخيارات:
1) الضغط الجوي
2) درجة الحرارة
3) الأمطار
4) الرياح

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",Geography,High,Jordan,"عنصر من عناصر المناخ له أهمية كبيرة في الأرصاد الجوية لأنه يوفر معلومات عن الهواء الموجود في
الأعلى : ",,الضغط الجوي,درجة الحرارة,الرياح,الأمطار,,0,0.8755927768666106,0.7564194105002613,0.28910137780636286,109,0.8755927768666106,0.0032773503859932396,0.0019565063810467044,0.1191733663663494,0.0,3,0.8806017322303716,0.7630350048879715,0.2715141281808838,109,0.1175667273424001,0.0011559123849394352,0.000675628042288849,0.8806017322303716,0.0,True,False,True,False
