item_id,source_row,Subject,Level,Country,Question,Context,Option 1,Option 2,Option 3,Option 4,Option 5,n_options,gold,prompt,model_prompt,ref_pred,ref_confidence,ref_margin,ref_entropy,ref_top2,ref_token_length,ref_p1,ref_p2,ref_p3,ref_p4,ref_p5,w8_pred,w8_confidence,w8_margin,w8_entropy,w8_top2,w8_token_length,w8_p1,w8_p2,w8_p3,w8_p4,w8_p5,w4_pred,w4_confidence,w4_margin,w4_entropy,w4_top2,w4_token_length,w4_p1,w4_p2,w4_p3,w4_p4,w4_p5,ref_correct,w8_correct,w4_correct,w8_correct_to_wrong,w4_correct_to_wrong,w8_wrong_to_correct,w4_wrong_to_correct,gold_human,ref_human,w4_human
ammlu_10519,10519,Biology,High,Egypt,التكاثر اللاجنسى يتم بواسطة,,كائن حى واحد,فرديين أبويين,إنقسام ميوزى,ظاهرة العبور,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
التكاثر اللاجنسى يتم بواسطة

الخيارات:
1) كائن حى واحد
2) فرديين أبويين
3) إنقسام ميوزى
4) ظاهرة العبور

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
التكاثر اللاجنسى يتم بواسطة

الخيارات:
1) كائن حى واحد
2) فرديين أبويين
3) إنقسام ميوزى
4) ظاهرة العبور

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.6725386381149292,0.42015957832336426,0.6207358837127686,3,98,0.6725386381149292,0.034831251949071884,0.04025104269385338,0.25237905979156494,0.0,0,0.5883632898330688,0.26929226517677307,0.6917779445648193,3,98,0.5883632898330688,0.03667961061000824,0.055886007845401764,0.3190710246562958,0.0,3,0.8175321817398071,0.7124804258346558,0.4679630398750305,2,98,0.05165833979845047,0.025757696479558945,0.10505177825689316,0.8175321817398071,0.0,True,True,False,False,True,False,False,1,1,4
ammlu_1995,1995,Natural Science,Primary,Jordan,الأرنب يحصل على الطاقة من تغذيته على:,,.الأعشاب,أشعة الشمس,القطة,البيض,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الأرنب يحصل على الطاقة من تغذيته على:

الخيارات:
1) .الأعشاب
2) أشعة الشمس
3) القطة
4) البيض

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الأرنب يحصل على الطاقة من تغذيته على:

الخيارات:
1) .الأعشاب
2) أشعة الشمس
3) القطة
4) البيض

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.8445845246315002,0.706515908241272,0.3564704656600952,3,88,0.8445845246315002,0.0028857500292360783,0.014461151324212551,0.13806858658790588,0.0,0,0.7824081778526306,0.5840489864349365,0.4307296872138977,3,88,0.7824081778526306,0.0029603522270917892,0.016272438690066338,0.1983591616153717,0.0,3,0.8113909959793091,0.713918924331665,0.47576621174812317,2,88,0.07353486120700836,0.017602158710360527,0.09747204184532166,0.8113909959793091,0.0,True,True,False,False,True,False,False,1,1,4
ammlu_4282,4282,General Knowledge,Primary,Jordan,من الأغذية التي يتناولها الانسان في وجبة الفطور: ,,البيض,الأرز,الكنافة,الشاي,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من الأغذية التي يتناولها الانسان في وجبة الفطور:

الخيارات:
1) البيض
2) الأرز
3) الكنافة
4) الشاي

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من الأغذية التي يتناولها الانسان في وجبة الفطور:

الخيارات:
1) البيض
2) الأرز
3) الكنافة
4) الشاي

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.8827334642410278,0.7892441749572754,0.31378045678138733,3,89,0.8827334642410278,0.007013904396444559,0.016763336956501007,0.09348929673433304,0.0,0,0.8298231959342957,0.6884244084358215,0.39701566100120544,3,89,0.8298231959342957,0.007860317826271057,0.020917832851409912,0.14139877259731293,0.0,3,0.8099110126495361,0.7129521369934082,0.4771670997142792,2,89,0.07668094336986542,0.016449248418211937,0.09695884585380554,0.8099110126495361,0.0,True,True,False,False,True,False,False,1,1,4
ammlu_6024,6024,Social Science,Primary,Palestine,نصنع الزيت من ثمرة الزيتون,,صح,خطأ,,,,2,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
نصنع الزيت من ثمرة الزيتون

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
نصنع الزيت من ثمرة الزيتون

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.568494439125061,0.1369888186454773,0.9864205718040466,1,72,0.568494439125061,0.43150562047958374,0.0,0.0,0.0,0,0.5850145816802979,0.17002913355827332,0.9790442585945129,1,72,0.5850145816802979,0.41498544812202454,0.0,0.0,0.0,1,0.8028891086578369,0.6057782769203186,0.7161121368408203,0,72,0.1971108466386795,0.8028891086578369,0.0,0.0,0.0,True,True,False,False,True,False,False,1,1,2
ammlu_6631,6631,Arabic Language,High,Egypt, س3:تحققت أهم مقاييس الصورة البلاغية في الأبيات من خلال :,البلاغة: يقول إبراهيم ناجي 1-صمت السهل ولكن أقبلت من ثنايا السهل أصداء بعيدة 2- كلُّ لحنٍ في هدوء شامل تشتهي النفس به أن تستعيده 3- يتهادي في عباب ساحرٍ باعث للشطِّ أمواجًا مديدة 4-فإذا ما ذهب الليل بها تزخر النفس بأصداء جديدة,ملاءمة الصورة للجو النفسي,الابتكار وعدم التقليد,الجمع بين الواقع والخيال,التعبير عن بيئة الشاعر,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
البلاغة: يقول إبراهيم ناجي 1-صمت السهل ولكن أقبلت من ثنايا السهل أصداء بعيدة 2- كلُّ لحنٍ في هدوء شامل تشتهي النفس به أن تستعيده 3- يتهادي في عباب ساحرٍ باعث للشطِّ أمواجًا مديدة 4-فإذا ما ذهب الليل بها تزخر النفس بأصداء جديدة

س3:تحققت أهم مقاييس الصورة البلاغية في الأبيات من خلال :

الخيارات:
1) ملاءمة الصورة للجو النفسي
2) الابتكار وعدم التقليد
3) الجمع بين الواقع والخيال
4) التعبير عن بيئة الشاعر

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
البلاغة: يقول إبراهيم ناجي 1-صمت السهل ولكن أقبلت من ثنايا السهل أصداء بعيدة 2- كلُّ لحنٍ في هدوء شامل تشتهي النفس به أن تستعيده 3- يتهادي في عباب ساحرٍ باعث للشطِّ أمواجًا مديدة 4-فإذا ما ذهب الليل بها تزخر النفس بأصداء جديدة

س3:تحققت أهم مقاييس الصورة البلاغية في الأبيات من خلال :

الخيارات:
1) ملاءمة الصورة للجو النفسي
2) الابتكار وعدم التقليد
3) الجمع بين الواقع والخيال
4) التعبير عن بيئة الشاعر

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.8626132607460022,0.7962818145751953,0.3794546127319336,2,223,0.8626132607460022,0.060011282563209534,0.06633147597312927,0.011043991893529892,0.0,0,0.8432988524436951,0.7697398662567139,0.418570339679718,2,223,0.8432988524436951,0.06908632814884186,0.0735589861869812,0.014055884443223476,0.0,3,0.7793679237365723,0.6655544638633728,0.5360780954360962,2,223,0.07764053344726562,0.029178157448768616,0.11381345242261887,0.7793679237365723,0.0,True,True,False,False,True,False,False,1,1,4
ammlu_6029,6029,Social Science,Primary,Palestine,-تشتهرمدينة ............... بصناعة الصابون,,نابلس,غزة,القدس,,,3,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
-تشتهرمدينة ............... بصناعة الصابون

الخيارات:
1) نابلس
2) غزة
3) القدس

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
-تشتهرمدينة ............... بصناعة الصابون

الخيارات:
1) نابلس
2) غزة
3) القدس

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.9253945350646973,0.8662036657333374,0.27616578340530396,2,79,0.9253945350646973,0.015414646826684475,0.05919088423252106,0.0,0.0,0,0.882469654083252,0.781851589679718,0.37355780601501465,2,79,0.882469654083252,0.016912363469600677,0.10061807930469513,0.0,0.0,2,0.7669886946678162,0.6482869386672974,0.6411353349685669,1,79,0.11430959403514862,0.1187017410993576,0.7669886946678162,0.0,0.0,True,True,False,False,True,False,False,1,1,3
ammlu_5229,5229,Social Science,Middle,,تُعد وسيلة الاتصال والتفاهم بين أبناء الأمة العربية الإسلامية :-,,الدين الإسلامي,التاريخ المشترك,اللغة العربية,البيئة الاجتماعية,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تُعد وسيلة الاتصال والتفاهم بين أبناء الأمة العربية الإسلامية :-

الخيارات:
1) الدين الإسلامي
2) التاريخ المشترك
3) اللغة العربية
4) البيئة الاجتماعية

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تُعد وسيلة الاتصال والتفاهم بين أبناء الأمة العربية الإسلامية :-

الخيارات:
1) الدين الإسلامي
2) التاريخ المشترك
3) اللغة العربية
4) البيئة الاجتماعية

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.6586528420448303,0.48837578296661377,0.6765651106834412,2,94,0.6586528420448303,0.018871359527111053,0.17027704417705536,0.1521987020969391,0.0,0,0.5619237422943115,0.3488375246524811,0.7602613568305969,3,94,0.5619237422943115,0.018942655995488167,0.2060474455356598,0.21308621764183044,0.0,3,0.7643435597419739,0.6540437936782837,0.5587226748466492,0,94,0.1102997437119484,0.027278482913970947,0.09807820618152618,0.7643435597419739,0.0,True,True,False,False,True,False,False,1,1,4
ammlu_11347,11347,Economics,High,Jordan,الضرائب على الاستهلاك او الانفاق من الامثله على الضرائب :,,المباشرة,الضرائب غير المباشرة,,,,2,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الضرائب على الاستهلاك او الانفاق من الامثله على الضرائب :

الخيارات:
1) المباشرة
2) الضرائب غير المباشرة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الضرائب على الاستهلاك او الانفاق من الامثله على الضرائب :

الخيارات:
1) المباشرة
2) الضرائب غير المباشرة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",1,0.8969249129295349,0.7938498854637146,0.4786681830883026,0,86,0.10307502001523972,0.8969249129295349,0.0,0.0,0.0,1,0.899047315120697,0.798094630241394,0.47200828790664673,0,86,0.10095269232988358,0.899047315120697,0.0,0.0,0.0,0,0.7474381327629089,0.49487626552581787,0.8153133392333984,1,86,0.7474381327629089,0.25256186723709106,0.0,0.0,0.0,True,True,False,False,True,False,False,2,2,1
ammlu_9619,9619,Biology,High,,اي من الهرمونات التالية تفرز من تحت المهاد ؟,,hCG,FSH,TSH,TRH,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اي من الهرمونات التالية تفرز من تحت المهاد ؟

الخيارات:
1) hCG
2) FSH
3) TSH
4) TRH

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اي من الهرمونات التالية تفرز من تحت المهاد ؟

الخيارات:
1) hCG
2) FSH
3) TSH
4) TRH

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.7071906328201294,0.42592450976371765,0.47652968764305115,3,89,0.7071906328201294,0.003816349897533655,0.0077269189059734344,0.28126612305641174,0.0,0,0.6267024874687195,0.2653951942920685,0.5200889110565186,3,89,0.6267024874687195,0.0035541716497391462,0.008436010219156742,0.361307293176651,0.0,3,0.73946613073349,0.6194899082183838,0.5912813544273376,2,89,0.11522901803255081,0.025328658521175385,0.11997620761394501,0.73946613073349,0.0,True,True,False,False,True,False,False,1,1,4
ammlu_7340,7340,Computer Science,Middle,Jordan,لتخصيص صورة تحل محل الخلفية الافتراضية تنقر زر: ,,خلفية سطح المكتب ,لون النافذة ,شاشة توقف ,الأصوات ,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
لتخصيص صورة تحل محل الخلفية الافتراضية تنقر زر:

الخيارات:
1) خلفية سطح المكتب
2) لون النافذة
3) شاشة توقف
4) الأصوات

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
لتخصيص صورة تحل محل الخلفية الافتراضية تنقر زر:

الخيارات:
1) خلفية سطح المكتب
2) لون النافذة
3) شاشة توقف
4) الأصوات

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.846085250377655,0.7004709243774414,0.33569595217704773,3,105,0.846085250377655,0.0013120135990902781,0.006988485809415579,0.14561429619789124,0.0,0,0.809762716293335,0.6290905475616455,0.38113608956336975,3,105,0.809762716293335,0.0013415085850283504,0.00822372641414404,0.18067215383052826,0.0,3,0.7147839069366455,0.584965169429779,0.6340029835700989,2,105,0.11902786791324615,0.03636954352259636,0.12981875240802765,0.7147839069366455,0.0,True,True,False,False,True,False,False,1,1,4
ammlu_10483,10483,Biology,High,Egypt,تحتاج العضله الAtp ٠٠٠٠٠٠الارتباط بين الجسر العرض والاكتين,,فصل,زياده,تثبيت,,,3,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تحتاج العضله الAtp ٠٠٠٠٠٠الارتباط بين الجسر العرض والاكتين

الخيارات:
1) فصل
2) زياده
3) تثبيت

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تحتاج العضله الAtp ٠٠٠٠٠٠الارتباط بين الجسر العرض والاكتين

الخيارات:
1) فصل
2) زياده
3) تثبيت

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.9241740703582764,0.8734769821166992,0.2881968021392822,2,104,0.9241740703582764,0.025128819048404694,0.050697069615125656,0.0,0.0,0,0.9008278250694275,0.8294095993041992,0.347758024930954,2,104,0.9008278250694275,0.027753984555602074,0.07141819596290588,0.0,0.0,2,0.7136743068695068,0.5177377462387085,0.7075967788696289,0,104,0.19593653082847595,0.09038916230201721,0.7136743068695068,0.0,0.0,True,True,False,False,True,False,False,1,1,3
ammlu_7760,7760,Computer Science,High,Jordan,مفتاح التشفيرفي خوارزمية الخط المتعرج هو :,,عدد الأسطر,عدد الأعمدة,عدد الحروف,أ+ب,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
مفتاح التشفيرفي خوارزمية الخط المتعرج هو :

الخيارات:
1) عدد الأسطر
2) عدد الأعمدة
3) عدد الحروف
4) أ+ب

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
مفتاح التشفيرفي خوارزمية الخط المتعرج هو :

الخيارات:
1) عدد الأسطر
2) عدد الأعمدة
3) عدد الحروف
4) أ+ب

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.8036562204360962,0.6153591871261597,0.3848852217197418,3,94,0.8036562204360962,0.0021660849452018738,0.005880632903426886,0.18829703330993652,0.0,0,0.6664056777954102,0.34035247564315796,0.4883112907409668,3,94,0.6664056777954102,0.0018628707621246576,0.005678166635334492,0.3260532021522522,0.0,3,0.6988286375999451,0.543056309223175,0.6504931449890137,0,94,0.1557723432779312,0.0359707809984684,0.10942825675010681,0.6988286375999451,0.0,True,True,False,False,True,False,False,1,1,4
ammlu_14448,14448,Civics,Middle,Jordan,من الصناعات التي تطورت في الآردن الصناعات الكيماوية مثل :,,الأدوية,الإلكترونيات,الزجاج,الحياكة,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من الصناعات التي تطورت في الآردن الصناعات الكيماوية مثل :

الخيارات:
1) الأدوية
2) الإلكترونيات
3) الزجاج
4) الحياكة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من الصناعات التي تطورت في الآردن الصناعات الكيماوية مثل :

الخيارات:
1) الأدوية
2) الإلكترونيات
3) الزجاج
4) الحياكة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.8680117726325989,0.770847499370575,0.3499050736427307,2,96,0.8680117726325989,0.00799383781850338,0.09716428071260452,0.026830000802874565,0.0,0,0.8272635340690613,0.7057417631149292,0.424090713262558,2,96,0.8272635340690613,0.008314673788845539,0.12152177840471268,0.042900003492832184,0.0,3,0.6810515522956848,0.48135215044021606,0.6498127579689026,2,96,0.09212794154882431,0.027121081948280334,0.19969940185546875,0.6810515522956848,0.0,True,True,False,False,True,False,False,1,1,4
ammlu_6208,6208,Management,Univ,Egypt,"إختار الإجابة الصحيحة بنعم أو لا مما يأتي:

يعتبر التخطيط أسلويًا لتقليص المخاطر .",,نعم,لا,,,,2,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
إختار الإجابة الصحيحة بنعم أو لا مما يأتي:

يعتبر التخطيط أسلويًا لتقليص المخاطر .

الخيارات:
1) نعم
2) لا

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
إختار الإجابة الصحيحة بنعم أو لا مما يأتي:

يعتبر التخطيط أسلويًا لتقليص المخاطر .

الخيارات:
1) نعم
2) لا

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.9733943939208984,0.9467887878417969,0.17707252502441406,1,92,0.9733943939208984,0.026605626568198204,0.0,0.0,0.0,0,0.9749512076377869,0.949902355670929,0.1689189225435257,1,92,0.9749512076377869,0.025048835203051567,0.0,0.0,0.0,1,0.668459415435791,0.33691877126693726,0.9164926409721375,0,92,0.33154064416885376,0.668459415435791,0.0,0.0,0.0,True,True,False,False,True,False,False,1,1,2
ammlu_11859,11859,Arabic Language (General),,,"اقرأ النص الشعري التالي ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 جمع كلمة (الدُّخان) [فراغ].",تَواضَعْ تَكُن كالنَّجْمِ لاحَ لِناظِرٍ ـــــــــــــــــــــــــــ على صفحات الماء وهو رفيع ولا تَكُ كالدُّخان يَعلو بِنَفْسِهِ ـــــــــــــــــــــــــــــــــ إلى طبقات الجَوِّ وَهُوَ وضِيع,الأدخنة,المدخن,المدخنة,المداخن,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تَواضَعْ تَكُن كالنَّجْمِ لاحَ لِناظِرٍ ـــــــــــــــــــــــــــ على صفحات الماء وهو رفيع ولا تَكُ كالدُّخان يَعلو بِنَفْسِهِ ـــــــــــــــــــــــــــــــــ إلى طبقات الجَوِّ وَهُوَ وضِيع

اقرأ النص الشعري التالي ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 جمع كلمة (الدُّخان) [فراغ].

الخيارات:
1) الأدخنة
2) المدخن
3) المدخنة
4) المداخن

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تَواضَعْ تَكُن كالنَّجْمِ لاحَ لِناظِرٍ ـــــــــــــــــــــــــــ على صفحات الماء وهو رفيع ولا تَكُ كالدُّخان يَعلو بِنَفْسِهِ ـــــــــــــــــــــــــــــــــ إلى طبقات الجَوِّ وَهُوَ وضِيع

اقرأ النص الشعري التالي ثم اختر البديل المناسب لـ [فراغ] الذي يكمل الجملة بشكل صحيح
 جمع كلمة (الدُّخان) [فراغ].

الخيارات:
1) الأدخنة
2) المدخن
3) المدخنة
4) المداخن

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.5106858015060425,0.2762534022331238,0.7960965037345886,2,225,0.5106858015060425,0.02076578512787819,0.2344323843717575,0.23411601781845093,0.0,0,0.4587755501270294,0.17549797892570496,0.8208801746368408,2,225,0.4587755501270294,0.02136790007352829,0.28327757120132446,0.23657895624637604,0.0,3,0.6660022735595703,0.42676812410354614,0.6442806124687195,0,225,0.23923413455486298,0.02739028073847294,0.06737330555915833,0.6660022735595703,0.0,True,True,False,False,True,False,False,1,1,4
ammlu_12411,12411,Arabic Language (Grammar),,,"اختر الصنف الغذائي الذي ينتمي إليه الطعام التالي.
بَطَّة",,لحوم,فواكه,خضروات,,,3,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اختر الصنف الغذائي الذي ينتمي إليه الطعام التالي.
بَطَّة

الخيارات:
1) لحوم
2) فواكه
3) خضروات

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اختر الصنف الغذائي الذي ينتمي إليه الطعام التالي.
بَطَّة

الخيارات:
1) لحوم
2) فواكه
3) خضروات

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.990868091583252,0.9846242666244507,0.05249515920877457,1,92,0.990868091583252,0.006243839859962463,0.002888068091124296,0.0,0.0,0,0.9888091683387756,0.9814900159835815,0.06246235966682434,1,92,0.9888091683387756,0.007319131400436163,0.0038717412389814854,0.0,0.0,2,0.6581718921661377,0.3948633372783661,0.7522748112678528,0,92,0.2633085548877716,0.0785195380449295,0.6581718921661377,0.0,0.0,True,True,False,False,True,False,False,1,1,3
ammlu_4636,4636,Law,Prof,Morocco,يترتب عن كل جريمة الحق:,,في دعوى عمومية,دعوى مدنية تابعة,جميع الأجوبة صحيحة,,,3,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يترتب عن كل جريمة الحق:

الخيارات:
1) في دعوى عمومية
2) دعوى مدنية تابعة
3) جميع الأجوبة صحيحة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يترتب عن كل جريمة الحق:

الخيارات:
1) في دعوى عمومية
2) دعوى مدنية تابعة
3) جميع الأجوبة صحيحة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",2,0.7581570744514465,0.5179060697555542,0.5122628211975098,0,92,0.24025103449821472,0.0015918879071250558,0.7581570744514465,0.0,0.0,2,0.8067648410797119,0.6149142980575562,0.45429807901382446,0,92,0.19185055792331696,0.0013845768989995122,0.8067648410797119,0.0,0.0,0,0.6480650901794434,0.39970162510871887,0.7845270037651062,2,92,0.6480650901794434,0.10357142239809036,0.2483634650707245,0.0,0.0,True,True,False,False,True,False,False,3,3,1
ammlu_1403,1403,Driving Test,,Jordan,یدخل أول أكسید الكربون إلى غرفة السیارة إذا كانت أبواب السیارة مفتوحة.,,نعم,لا,,,,2,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
یدخل أول أكسید الكربون إلى غرفة السیارة إذا كانت أبواب السیارة مفتوحة.

الخيارات:
1) نعم
2) لا

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
یدخل أول أكسید الكربون إلى غرفة السیارة إذا كانت أبواب السیارة مفتوحة.

الخيارات:
1) نعم
2) لا

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.9665260314941406,0.9330520629882812,0.2115251123905182,1,88,0.9665260314941406,0.03347397968173027,0.0,0.0,0.0,0,0.9646751880645752,0.9293503761291504,0.22042979300022125,1,88,0.9646751880645752,0.035324834287166595,0.0,0.0,0.0,1,0.6283205151557922,0.25664108991622925,0.9519529342651367,0,88,0.371679425239563,0.6283205151557922,0.0,0.0,0.0,True,True,False,False,True,False,False,1,1,2
ammlu_11374,11374,Economics,High,Jordan,خطه ماليه يعدها الشخص بنفسه :,,الموازنة الشخصية,الارباح السنوية,المالية الشخصيه,,,3,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
خطه ماليه يعدها الشخص بنفسه :

الخيارات:
1) الموازنة الشخصية
2) الارباح السنوية
3) المالية الشخصيه

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
خطه ماليه يعدها الشخص بنفسه :

الخيارات:
1) الموازنة الشخصية
2) الارباح السنوية
3) المالية الشخصيه

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.9398229718208313,0.8956132531166077,0.23872914910316467,2,85,0.9398229718208313,0.015967316925525665,0.044209692627191544,0.0,0.0,0,0.8949402570724487,0.8073685169219971,0.3489501476287842,2,85,0.8949402570724487,0.01748807355761528,0.08757171779870987,0.0,0.0,2,0.6230177879333496,0.3552101254463196,0.8095970153808594,0,85,0.26780766248703003,0.10917458683252335,0.6230177879333496,0.0,0.0,True,True,False,False,True,False,False,1,1,3
