item_id,source_row,Subject,Level,Country,Question,Context,Option 1,Option 2,Option 3,Option 4,Option 5,n_options,gold,prompt,model_prompt,ref_pred,ref_confidence,ref_margin,ref_entropy,ref_top2,ref_token_length,ref_p1,ref_p2,ref_p3,ref_p4,ref_p5,w8_pred,w8_confidence,w8_margin,w8_entropy,w8_top2,w8_token_length,w8_p1,w8_p2,w8_p3,w8_p4,w8_p5,w4_pred,w4_confidence,w4_margin,w4_entropy,w4_top2,w4_token_length,w4_p1,w4_p2,w4_p3,w4_p4,w4_p5,ref_correct,w8_correct,w4_correct,w8_correct_to_wrong,w4_correct_to_wrong,w8_wrong_to_correct,w4_wrong_to_correct
ammlu_863,863,Driving Test,,Egypt,لا يجوز التخطي على خطوط السكك الحديدية والتقطعات والكباري والأنفاق.,,العبارة صحيحة,العبارة خاطئة,,,,2,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
لا يجوز التخطي على خطوط السكك الحديدية والتقطعات والكباري والأنفاق.

الخيارات:
1) العبارة صحيحة
2) العبارة خاطئة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
لا يجوز التخطي على خطوط السكك الحديدية والتقطعات والكباري والأنفاق.

الخيارات:
1) العبارة صحيحة
2) العبارة خاطئة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.6756789088249207,0.3513578176498413,0.9090187549591064,1,92,0.6756789088249207,0.32432109117507935,0.0,0.0,0.0,0,0.6885849833488464,0.37716999650001526,0.8948001265525818,1,92,0.6885849833488464,0.3114149868488312,0.0,0.0,0.0,0,0.5109452605247498,0.021890491247177124,0.9996542930603027,1,92,0.5109452605247498,0.48905476927757263,0.0,0.0,0.0,True,True,True,False,False,False,False
ammlu_5826,5826,Social Science,Primary,Palestine,نصنع من الأخشاب,,الطعام,الاثاث,الدواء,,,3,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
نصنع من الأخشاب

الخيارات:
1) الطعام
2) الاثاث
3) الدواء

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
نصنع من الأخشاب

الخيارات:
1) الطعام
2) الاثاث
3) الدواء

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.7643567323684692,0.6349281668663025,0.6446276903152466,2,71,0.7643567323684692,0.1062147319316864,0.12942855060100555,0.0,0.0,0,0.6784141063690186,0.46495139598846436,0.7585844397544861,2,71,0.6784141063690186,0.10812317579984665,0.213462695479393,0.0,0.0,2,0.689160168170929,0.45698314905166626,0.7241918444633484,0,71,0.2321770340204239,0.07866272330284119,0.689160168170929,0.0,0.0,False,False,False,False,False,False,False
ammlu_12298,12298,Arabic Language (Grammar),,,"اختر حرف الجر المناسب لوضعه بدلاً من [فراغ] في الجملة التالية:
أنا [فراغ] باكستان.",,ب,إلى,من,في,,4,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اختر حرف الجر المناسب لوضعه بدلاً من [فراغ] في الجملة التالية:
أنا [فراغ] باكستان.

الخيارات:
1) ب
2) إلى
3) من
4) في

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اختر حرف الجر المناسب لوضعه بدلاً من [فراغ] في الجملة التالية:
أنا [فراغ] باكستان.

الخيارات:
1) ب
2) إلى
3) من
4) في

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.5302419066429138,0.11628994345664978,0.6329399943351746,0,102,0.41395196318626404,0.0041938587091863155,0.051612235605716705,0.5302419066429138,0.0,3,0.5546666979789734,0.16278311610221863,0.6243892312049866,0,102,0.39188358187675476,0.004319191910326481,0.04913059622049332,0.5546666979789734,0.0,3,0.6946351528167725,0.5134577751159668,0.6401578187942505,0,102,0.18117737770080566,0.027604563161730766,0.09658287465572357,0.6946351528167725,0.0,False,False,False,False,False,False,False
ammlu_2322,2322,Natural Science,Primary,Jordan,تحدث الفصول الأربعة بسبب ,,ميلان محور الأرض ودوارنها حول نفسها ,ميلان الشمس ودوارن الأرض حول نفسها ,لا شيء مما ذكر ,ميلان محور الأرض ودوارنها حول الشمس ,,4,3,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تحدث الفصول الأربعة بسبب

الخيارات:
1) ميلان محور الأرض ودوارنها حول نفسها
2) ميلان الشمس ودوارن الأرض حول نفسها
3) لا شيء مما ذكر
4) ميلان محور الأرض ودوارنها حول الشمس

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تحدث الفصول الأربعة بسبب

الخيارات:
1) ميلان محور الأرض ودوارنها حول نفسها
2) ميلان الشمس ودوارن الأرض حول نفسها
3) لا شيء مما ذكر
4) ميلان محور الأرض ودوارنها حول الشمس

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",2,0.5754618644714355,0.1630682647228241,0.5338526368141174,3,113,0.011235610581934452,0.0009088774677366018,0.5754618644714355,0.41239359974861145,0.0,2,0.6837193369865417,0.375252366065979,0.4782662093639374,3,113,0.007116169203072786,0.0006975253345444798,0.6837193369865417,0.30846697092056274,0.0,3,0.9559335112571716,0.9342727661132812,0.1602882444858551,2,113,0.018068483099341393,0.004337254445999861,0.02166072651743889,0.9559335112571716,0.0,False,False,True,False,False,False,True
ammlu_2707,2707,History,High,Jordan,الدولة الإسلامية التي اتخذت من اللون الاسود راية لها هي :,,الأموية,العباسية,الفاطمية,المملوكية,,4,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الدولة الإسلامية التي اتخذت من اللون الاسود راية لها هي :

الخيارات:
1) الأموية
2) العباسية
3) الفاطمية
4) المملوكية

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الدولة الإسلامية التي اتخذت من اللون الاسود راية لها هي :

الخيارات:
1) الأموية
2) العباسية
3) الفاطمية
4) المملوكية

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.5324642658233643,0.09563076496124268,0.5875922441482544,3,93,0.5324642658233643,0.0031986769754439592,0.02750357985496521,0.4368335008621216,0.0,3,0.5186954736709595,0.07155030965805054,0.5961433053016663,0,93,0.44714516401290894,0.0032330951653420925,0.03092624805867672,0.5186954736709595,0.0,3,0.871386706829071,0.8111374974250793,0.3641631007194519,0,93,0.0602492056787014,0.012290478684008121,0.05607355386018753,0.871386706829071,0.0,False,False,False,False,False,False,False
ammlu_5229,5229,Social Science,Middle,,تُعد وسيلة الاتصال والتفاهم بين أبناء الأمة العربية الإسلامية :-,,الدين الإسلامي,التاريخ المشترك,اللغة العربية,البيئة الاجتماعية,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تُعد وسيلة الاتصال والتفاهم بين أبناء الأمة العربية الإسلامية :-

الخيارات:
1) الدين الإسلامي
2) التاريخ المشترك
3) اللغة العربية
4) البيئة الاجتماعية

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تُعد وسيلة الاتصال والتفاهم بين أبناء الأمة العربية الإسلامية :-

الخيارات:
1) الدين الإسلامي
2) التاريخ المشترك
3) اللغة العربية
4) البيئة الاجتماعية

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.6586528420448303,0.48837578296661377,0.6765651106834412,2,94,0.6586528420448303,0.018871359527111053,0.17027704417705536,0.1521987020969391,0.0,0,0.5619237422943115,0.3488375246524811,0.7602613568305969,3,94,0.5619237422943115,0.018942655995488167,0.2060474455356598,0.21308621764183044,0.0,3,0.7643435597419739,0.6540437936782837,0.5587226748466492,0,94,0.1102997437119484,0.027278482913970947,0.09807820618152618,0.7643435597419739,0.0,True,True,False,False,True,False,False
ammlu_2628,2628,History,Middle,Palestine, قرار الأمم المتحدة الذي اعتبر الإجراءات الصهيونية في القدس باطلة,,142,141,252,,,3,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
قرار الأمم المتحدة الذي اعتبر الإجراءات الصهيونية في القدس باطلة

الخيارات:
1) 142
2) 141
3) 252

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
قرار الأمم المتحدة الذي اعتبر الإجراءات الصهيونية في القدس باطلة

الخيارات:
1) 142
2) 141
3) 252

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",1,0.4515742063522339,0.11863413453102112,0.9611344933509827,0,92,0.33294007182121277,0.4515742063522339,0.21548567712306976,0.0,0.0,1,0.4248681664466858,0.10952234268188477,0.9810356497764587,0,92,0.315345823764801,0.4248681664466858,0.25978603959083557,0.0,0.0,2,0.5664291381835938,0.2318478226661682,0.834891676902771,0,92,0.33458131551742554,0.09898961335420609,0.5664291381835938,0.0,0.0,False,False,True,False,False,False,True
ammlu_9144,9144,Geography,High,Jordan,"من المتوقع أن تغمر  المياه في نهاية القرن والحادي والعشرين ما نسبته17,5 % :من مساحة",,المالديف,بنغالدش,االهند,هولندا,,4,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من المتوقع أن تغمر  المياه في نهاية القرن والحادي والعشرين ما نسبته17,5 % :من مساحة

الخيارات:
1) المالديف
2) بنغالدش
3) االهند
4) هولندا

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من المتوقع أن تغمر  المياه في نهاية القرن والحادي والعشرين ما نسبته17,5 % :من مساحة

الخيارات:
1) المالديف
2) بنغالدش
3) االهند
4) هولندا

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.749909520149231,0.595218300819397,0.5592968463897705,3,111,0.749909520149231,0.018317505717277527,0.07708179205656052,0.1546911895275116,0.0,0,0.6864264607429504,0.4937952160835266,0.6399329900741577,3,111,0.6864264607429504,0.02118845470249653,0.0997537150979042,0.19263124465942383,0.0,3,0.8123171329498291,0.6981641054153442,0.4710008502006531,2,111,0.052022192627191544,0.02150763012468815,0.11415302753448486,0.8123171329498291,0.0,False,False,False,False,False,False,False
ammlu_8620,8620,Geography,High,Jordan,الاتفاقية التي حددت في عام 1997م ، خطة تبادل الانبعاثات الكرونية بين الدول الصناعية والدول النامية هي :,,قمة الأرض,اتفاقية كيوتو,اتفاقية فينا,اتفاقية باريس,,4,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الاتفاقية التي حددت في عام 1997م ، خطة تبادل الانبعاثات الكرونية بين الدول الصناعية والدول النامية هي :

الخيارات:
1) قمة الأرض
2) اتفاقية كيوتو
3) اتفاقية فينا
4) اتفاقية باريس

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
الاتفاقية التي حددت في عام 1997م ، خطة تبادل الانبعاثات الكرونية بين الدول الصناعية والدول النامية هي :

الخيارات:
1) قمة الأرض
2) اتفاقية كيوتو
3) اتفاقية فينا
4) اتفاقية باريس

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.9892513155937195,0.9801955819129944,0.04695002734661102,0,127,0.00905575230717659,0.00046093802666291595,0.0012320034438744187,0.9892513155937195,0.0,3,0.9909828305244446,0.9836112260818481,0.04089019075036049,0,127,0.007371617015451193,0.0004512765444815159,0.001194246462546289,0.9909828305244446,0.0,3,0.9046167731285095,0.86080402135849,0.29379919171333313,0,127,0.04381277412176132,0.010958448983728886,0.04061203449964523,0.9046167731285095,0.0,False,False,False,False,False,False,False
ammlu_4001,4001,General Knowledge,,,كم عدد دول حلف شمال الأطلنطي؟,,8دول,12دولة,16 دولة,20 دولة,,4,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
كم عدد دول حلف شمال الأطلنطي؟

الخيارات:
1) 8دول
2) 12دولة
3) 16 دولة
4) 20 دولة

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
كم عدد دول حلف شمال الأطلنطي؟

الخيارات:
1) 8دول
2) 12دولة
3) 16 دولة
4) 20 دولة

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.6336150169372559,0.31786516308784485,0.6032046675682068,3,92,0.6336150169372559,0.03402113914489746,0.016614072024822235,0.315749853849411,0.0,0,0.5989415049552917,0.2432096004486084,0.6094782948493958,3,92,0.5989415049552917,0.028315138071775436,0.017011383548378944,0.35573190450668335,0.0,3,0.8988869190216064,0.8451086282730103,0.30497825145721436,2,92,0.03656253218650818,0.010772230103611946,0.053778309375047684,0.8988869190216064,0.0,False,False,False,False,False,False,False
ammlu_12377,12377,Arabic Language (Grammar),,,"اختر الضمير المناسب الملائم الذي يكمل الجملة التالية
ماذا يُريدُ؟ [فراغ]",,هو,هن,هما,أنتم,أنا,5,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اختر الضمير المناسب الملائم الذي يكمل الجملة التالية
ماذا يُريدُ؟ [فراغ]

الخيارات:
1) هو
2) هن
3) هما
4) أنتم
5) أنا

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
اختر الضمير المناسب الملائم الذي يكمل الجملة التالية
ماذا يُريدُ؟ [فراغ]

الخيارات:
1) هو
2) هن
3) هما
4) أنتم
5) أنا

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",4,0.4999019205570221,0.06970030069351196,0.5783988833427429,0,101,0.43020161986351013,0.005049324128776789,0.004877933766692877,0.05996932461857796,0.4999019205570221,4,0.5233106017112732,0.13397610187530518,0.5937134027481079,0,101,0.389334499835968,0.0047119492664933205,0.004722323268651962,0.07792067527770996,0.5233106017112732,3,0.5460708141326904,0.37265536189079285,0.7794670462608337,4,101,0.1543433666229248,0.03131769597530365,0.09485261887311935,0.5460708141326904,0.17341545224189758,False,False,False,False,False,False,False
ammlu_6748,6748,Arabic Language,High,Egypt,"
«إن المتوتر اختباراته غير مجتازة بنجاح».

إلى أي مما يلي تنتمي كلمة «مجتازة»؟",,اسم مفعول.,اسم فاعل.,صيغة مبالغة.,مصدر ميمي.,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
«إن المتوتر اختباراته غير مجتازة بنجاح».

إلى أي مما يلي تنتمي كلمة «مجتازة»؟

الخيارات:
1) اسم مفعول.
2) اسم فاعل.
3) صيغة مبالغة.
4) مصدر ميمي.

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
«إن المتوتر اختباراته غير مجتازة بنجاح».

إلى أي مما يلي تنتمي كلمة «مجتازة»؟

الخيارات:
1) اسم مفعول.
2) اسم فاعل.
3) صيغة مبالغة.
4) مصدر ميمي.

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",2,0.5113183259963989,0.05144748091697693,0.5923874378204346,0,116,0.459870845079422,0.010372040793299675,0.5113183259963989,0.01843884587287903,0.0,2,0.5667624473571777,0.16592949628829956,0.5905901193618774,0,116,0.4008329510688782,0.009207159280776978,0.5667624473571777,0.023197490721940994,0.0,3,0.7372211813926697,0.6016595363616943,0.5921440124511719,2,116,0.1022949144244194,0.02492225170135498,0.13556165993213654,0.7372211813926697,0.0,False,False,False,False,False,False,False
ammlu_2279,2279,Natural Science,Middle,Jordan, تنتج حدود ......... عند تقارب صفيحة قارية من صفيحة قارية أخري  ,,الغوص  ,المتباعدة  ,الجانبية  ,التصادم,,4,3,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تنتج حدود ......... عند تقارب صفيحة قارية من صفيحة قارية أخري

الخيارات:
1) الغوص
2) المتباعدة
3) الجانبية
4) التصادم

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تنتج حدود ......... عند تقارب صفيحة قارية من صفيحة قارية أخري

الخيارات:
1) الغوص
2) المتباعدة
3) الجانبية
4) التصادم

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.521484375,0.13912630081176758,0.6965563893318176,3,97,0.521484375,0.010581829585134983,0.08557572215795517,0.3823580741882324,0.0,3,0.46973487734794617,0.04254594445228577,0.7120670676231384,0,97,0.4271889328956604,0.010835728608071804,0.09224046766757965,0.46973487734794617,0.0,3,0.9322150349617004,0.897158145904541,0.22652587294578552,2,97,0.023763230070471764,0.008964860811829567,0.03505690023303032,0.9322150349617004,0.0,False,True,True,False,False,True,True
ammlu_11185,11185,Economics,Univ,Egypt,یحتوى الجدول على,,الإطار الذي یحكم نطاق سریان العقد,الظروف التي یصبح المؤمن غیر ملتزما بأداء أي تعویض,وصف الممتلكات المؤمن علیها، ومبلغ التأمین، وا ٕ جمالي القسط,الظروف والأحوال التي یصبح المؤمن ملتزما بالتعویض,,4,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
یحتوى الجدول على

الخيارات:
1) الإطار الذي یحكم نطاق سریان العقد
2) الظروف التي یصبح المؤمن غیر ملتزما بأداء أي تعویض
3) وصف الممتلكات المؤمن علیها، ومبلغ التأمین، وا ٕ جمالي القسط
4) الظروف والأحوال التي یصبح المؤمن ملتزما بالتعویض

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
یحتوى الجدول على

الخيارات:
1) الإطار الذي یحكم نطاق سریان العقد
2) الظروف التي یصبح المؤمن غیر ملتزما بأداء أي تعویض
3) وصف الممتلكات المؤمن علیها، ومبلغ التأمین، وا ٕ جمالي القسط
4) الظروف والأحوال التي یصبح المؤمن ملتزما بالتعویض

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.9511235356330872,0.9308183193206787,0.17745885252952576,1,151,0.9511235356330872,0.020305190235376358,0.008796966634690762,0.019774382933974266,0.0,0,0.9546523094177246,0.9338168501853943,0.16754157841205597,1,151,0.9546523094177246,0.02083544060587883,0.009568516165018082,0.014943794347345829,0.0,3,0.7896522879600525,0.6669747829437256,0.5130524635314941,0,151,0.12267749756574631,0.026774166151881218,0.06089608743786812,0.7896522879600525,0.0,False,False,False,False,False,False,False
ammlu_10676,10676,Biology,High,Egypt,يتم بناء الريبوسومات علي مرحلتين اولا بناء البروتين في السيتوبلازم ثانيا دخول البروتين الي النواه ويرتبط بrRNAحيث يخرج في صوره وحدتين,,صح,خطأ,,,,2,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يتم بناء الريبوسومات علي مرحلتين اولا بناء البروتين في السيتوبلازم ثانيا دخول البروتين الي النواه ويرتبط بrRNAحيث يخرج في صوره وحدتين

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يتم بناء الريبوسومات علي مرحلتين اولا بناء البروتين في السيتوبلازم ثانيا دخول البروتين الي النواه ويرتبط بrRNAحيث يخرج في صوره وحدتين

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.5726962089538574,0.14539235830307007,0.9846972227096558,1,117,0.5726962089538574,0.42730385065078735,0.0,0.0,0.0,0,0.6441599726676941,0.2883199453353882,0.9391759037971497,1,117,0.6441599726676941,0.3558400273323059,0.0,0.0,0.0,1,0.9956514239311218,0.9913027882575989,0.04037608578801155,0,117,0.00434864591807127,0.9956514239311218,0.0,0.0,0.0,True,True,False,False,True,False,False
ammlu_7852,7852,Geography,Primary,Jordan,تتميز نباتات الإقليم الصحراوي أنها: ,,غير رطبة ,عدم تخزين المياه لفترات طويلة ,لا شيء مما ذكر ,تتحمل الجفاف ,,4,3,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تتميز نباتات الإقليم الصحراوي أنها:

الخيارات:
1) غير رطبة
2) عدم تخزين المياه لفترات طويلة
3) لا شيء مما ذكر
4) تتحمل الجفاف

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
تتميز نباتات الإقليم الصحراوي أنها:

الخيارات:
1) غير رطبة
2) عدم تخزين المياه لفترات طويلة
3) لا شيء مما ذكر
4) تتحمل الجفاف

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",3,0.7755415439605713,0.5546340346336365,0.3982079029083252,2,98,0.0031294783111661673,0.0004214513464830816,0.22090750932693481,0.7755415439605713,0.0,3,0.6289443373680115,0.26037654280662537,0.4872626066207886,2,98,0.0021197244059294462,0.00036818429362028837,0.3685677945613861,0.6289443373680115,0.0,3,0.9197860360145569,0.8762495517730713,0.2577061653137207,0,98,0.0435364805161953,0.011309569701552391,0.02536792866885662,0.9197860360145569,0.0,True,True,True,False,False,False,False
ammlu_5761,5761,Social Science,Primary,Palestine,طعم الليمون مر.,,صح,خطأ,,,,2,1,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
طعم الليمون مر.

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
طعم الليمون مر.

الخيارات:
1) صح
2) خطأ

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.5509613156318665,0.10192263126373291,0.9924934506416321,1,66,0.5509613156318665,0.44903868436813354,0.0,0.0,0.0,0,0.5727652311325073,0.14553046226501465,0.9846680760383606,1,66,0.5727652311325073,0.4272347688674927,0.0,0.0,0.0,1,0.7168324589729309,0.4336649477481842,0.8597309589385986,0,66,0.2831675112247467,0.7168324589729309,0.0,0.0,0.0,False,False,True,False,False,False,True
ammlu_1777,1777,Driving Test,,Jordan,من الإجراءات الوقائية لمنع تعليق دواسة الوقود:,, تفقد نظام الوقود في المركبة,التأكد من وضع نوع الوقود المناسب والخاص بتلك المركبة,"تفقد أرضية المركبة و دواسة الوقود وتزييت سلك دواسة الوقود
",استخدام حذاء ذو كعب قصير,,4,2,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من الإجراءات الوقائية لمنع تعليق دواسة الوقود:

الخيارات:
1) تفقد نظام الوقود في المركبة
2) التأكد من وضع نوع الوقود المناسب والخاص بتلك المركبة
3) تفقد أرضية المركبة و دواسة الوقود وتزييت سلك دواسة الوقود
4) استخدام حذاء ذو كعب قصير

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
من الإجراءات الوقائية لمنع تعليق دواسة الوقود:

الخيارات:
1) تفقد نظام الوقود في المركبة
2) التأكد من وضع نوع الوقود المناسب والخاص بتلك المركبة
3) تفقد أرضية المركبة و دواسة الوقود وتزييت سلك دواسة الوقود
4) استخدام حذاء ذو كعب قصير

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",0,0.8368222117424011,0.7601534724235535,0.43927112221717834,2,139,0.8368222117424011,0.02417163737118244,0.07666873931884766,0.062337420880794525,0.0,0,0.7844196557998657,0.6797935962677002,0.528769314289093,2,139,0.7844196557998657,0.027778256684541702,0.10462608933448792,0.08317593485116959,0.0,3,0.837395966053009,0.7285730242729187,0.41872984170913696,0,139,0.10882292687892914,0.016694506630301476,0.03708666190505028,0.837395966053009,0.0,False,False,False,False,False,False,False
ammlu_10369,10369,Biology,High,Egypt,يرسل نبات المستحية المعلومات من موضع اللمس إلى موضع الحركة من خلال رسالة,,كيميائية,كهربية,كهروكيميائية,ضوئية,,4,0,"أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يرسل نبات المستحية المعلومات من موضع اللمس إلى موضع الحركة من خلال رسالة

الخيارات:
1) كيميائية
2) كهربية
3) كهروكيميائية
4) ضوئية

الإجابة الصحيحة هي الخيار رقم:","<|im_start|>user
أجب عن السؤال التالي باختيار رقم واحد فقط من الخيارات، ولا تكتب أي شرح.

السؤال:
يرسل نبات المستحية المعلومات من موضع اللمس إلى موضع الحركة من خلال رسالة

الخيارات:
1) كيميائية
2) كهربية
3) كهروكيميائية
4) ضوئية

الإجابة الصحيحة هي الخيار رقم:<|im_end|>
<|im_start|>assistant
<think>

</think>

",2,0.5599790811538696,0.22577115893363953,0.6881700158119202,3,101,0.09897404909133911,0.006838958710432053,0.5599790811538696,0.3342079222202301,0.0,2,0.6240255236625671,0.33651915192604065,0.6394961476325989,3,101,0.0834270715713501,0.005041002295911312,0.6240255236625671,0.2875063717365265,0.0,3,0.9009479880332947,0.8471976518630981,0.30030831694602966,2,101,0.03437772020697594,0.010923877358436584,0.05375033989548683,0.9009479880332947,0.0,False,False,False,False,False,False,False
